ROW,YEAR,species,CAPDATE,juldate,PERIOD,missing_data,BAND,sex,age,how_sexed,CAPSITE,ver_hab,USE_HAB,hematocrit,T,T_SQRT,T_Log,USE_T,CAPTIME,StdJulDep,Time2Dep,mass,fat,CAPBM,WING,tarsus,TAIL,BANDER,BLOOD_TIME,HEM,TOTAL,bs1,bs7,bs14,bs30,BR1,BR7,BR14,BR30
1648,2010,AMRE,3/8/10,67,2,Y,257044459,F,SY,PLUM,LII,U,N,0.43,,,, ,1045,NA,,6.4,2,1,56,16.97,52,CMT,5,8.18,19,0,0,30.5,30.5,0,4,4,20.2
1628,2010,AMRE,3/5/10,64,2,Y,231031558,F,ASY,PLUM,LII,L,Y,0.45,,,, ,830,NA,,6.1,0,1,60,17.21,53,CMT,7,27.14,60.86,0,0,30.5,30.5,0,4,4,20.2
1616,2010,AMRE,3/4/10,63,2,Y,257044452,F,SY,PLUM,MM,M,Y,0.46,,,, ,730,102,39,6.8,2,1,58.5,17.32,53,CMT,4,28.81,62.4,0,30.5,30.5,30.5,4,4,4,20.2
1627,2010,AMRE,3/5/10,64,2,Y,231031551,F,ASY,PLUM,LII,L,Y,0.49,,,, ,830,NA,,6,0,1,57.5,16.79,,CMT,4,15.21,30.81,0,0,30.5,30.5,0,4,4,20.2
1639,2010,AMRE,3/8/10,67,2,Y,255039588,F,ASY,PLUM,LII,U,N,0.49,,,, ,730,NA,,6.3,0,1,58.5,16.9,55,CMT,2,33.81,69.22,0,0,30.5,30.5,0,4,4,20.2
1629,2010,AMRE,3/5/10,64,2,Y,257044454,F,ASY,PLUM,LII,U,N,0.51,,,, ,845,NA,,6,1,1,59,15.84,53,CMT,3,20.27,39.62,0,0,30.5,30.5,0,4,4,20.2
271,2009,AMRE,4/11/09,101,3,,255039321,F,SY,PLUM,MII,U,N,0.44,407.89,20.2,2.61,Y,800,NA,,6.9,0,2,57,16.66,51,MAT,0,22.44,51.24,0,0,0,17.8,0,8,8,21.5
2139,2010,AMRE,4/27/10,117,3,,257044441,M,ASY,PLUM,URI,M,Y,0.53,287,16.94,2.46,Y,915,NA,,6.7,2,1,63,17.15,55.5,CMT,4,33.88,64.39,0,0,99.1,147.4,0,0,8.5,23.4
2140,2010,AMRE,4/28/10,118,3,Y,257044531,F,SY,PLUM,URI,U,N,0.48,,,, ,705,NA,,6.3,1,1,59,16.85,55,JAR,2,30.94,64.76,0,0,99.1,147.4,0,0,7,23.4
2022,2010,AMRE,4/20/10,110,3,,257044363,M,ASY,PLUM,MII,M,Y,0.42,247.86,15.74,2.39,Y,1000,126,16,7.1,2,2,62.5,17.24,57,MAT,3,29.74,70.12,10.2,99.1,132.2,147.4,0,8.5,8.5,23.9
2122,2010,AMRE,4/19/10,109,3,,257044512,M,ASY,PLUM,URIII,M,Y,0.45,315.36,17.76,2.5,Y,1030,NA,,7,2,1,60,16.54,52,CMT,2,24.32,54.09,0,99.1,132.2,147.4,0,8.5,8.5,23.9
2128,2010,AMRE,4/23/10,113,3,,257044529,M,ASY,PLUM,URIII,U,N,0.51,388.58,19.71,2.59,N,625,NA,,7.5,3,2,61,17,54,CMT,2,32.15,63.59,0,53.4,122,147.4,0,5.5,8.5,23.9
2127,2010,AMRE,4/22/10,112,3,,255039530,M,ASY,PLUM,URII,M,Y,0.46,410.82,20.27,2.61,Y,650,NA,,6.8,1,1,61.5,16.78,55,CMT,2,27.5,59.67,0,53.4,122,147.4,0,6.5,8.5,23.9
2131,2010,AMRE,4/24/10,114,3,,257044530,M,ASY,PLUM,URIII,U,N,0.5,438.81,20.95,2.64,N,1015,NA,,7.1,6,2,62,16.14,56,CMT,3,30.79,61.55,0,10.2,122,147.4,0,0,8.5,23.9
2077,2010,AMRE,4/23/10,113,3,,257044384,M,ASY,PLUM,LII,U,N,0.45,484.05,22,2.68,N,915,NA,,7.1,1,2,62,17.43,60,MAT,2,31.3,69.42,0,53.4,122,147.4,0,5.5,8.5,23.9
2028,2010,AMRE,4/22/10,112,3,Y,255040186,F,ASY,PLUM,LII,L,Y,0.49,,,, ,1030,123,11,6.5,2,1,58,18.76,53,MAT,4,34.1,69.31,0,53.4,122,147.4,0,6.5,8.5,23.9
100,2009,AMRE,2/7/09,38,1,,255040148,F,SY,PLUM,LIIP,E,N,0.45,234.1,15.3,2.37,Y,805,NA,,6.8,0,1,58,15.96,56,CMT,4,30.7,67.85,0,5.1,12.7,12.7,0,0,17.7,24.8
139,2009,AMRE,2/8/09,39,1,,255040151,M,ASY,PLUM,LIIP,L,Y,0.45,393.25,19.83,2.59,Y,1019,NA,,7,0,1,63,16.5,59,AMP,3,29.78,66.18,0,5.1,5.1,12.7,0,0,6.7,24.8
395,2008,AMRE,2/3/08,34,1,,241079183,M,ASY,PLUM,MM,M,Y,0.47,13.97,3.74,1.15,Y,655,113,79,6.3,0,2,59.5,16.6,52,CMT,9,30.5,64.24,0,5.1,58.4,63.5,0,9.5,22.5,25.7
332,2008,AMRE,2/3/08,34,1,,241079182,M,ASY,PLUM,MM,M,Y,0.48,15.32,3.91,1.19,Y,630,NA,,6.3,0,2,62,16.89,55,CMT,5,31.71,65.41,0,5.1,58.4,63.5,0,9.5,22.5,25.7
381,2008,AMRE,2/8/08,39,1,,241079187,M,ASY,PLUM,MII,M,Y,0.45,91.41,9.56,1.96,Y,720,116,77,6.3,0,3,61,16.77,54,CMT/JLD,5,15.43,34.39,0,5.1,5.1,58.4,0,9.5,9.5,25.7
341,2008,AMRE,3/21/08,81,3,,235013140,M,ASY,PLUM,MII,M,Y,0.44,7.36,2.71,0.87,Y,640,122,41,6.8,0,2,64,17.43,58,CMT,3,29.11,65.66,5.1,15.3,35.6,50.9,0,1,20.4,29.1
373,2008,AMRE,3/21/08,81,3,,241079053,F,ASY,PLUM,MII,M,Y,0.46,8.44,2.9,0.93,Y,820,NA,,7,0,2.5,59,17.03,53,CMT,NA,30.58,66.11,5.1,15.3,35.6,50.9,0,1,20.4,29.1
398,2008,AMRE,3/23/08,83,3,,253012375,M,ASY,PLUM,LI,L,Y,0.46,121.44,11.02,2.08,Y,800,113,30,6.5,0,1,60.5,17.32,53,MAT,5,20.06,43.43,0,5.1,20.4,50.9,0,0,5,29.1
304,2008,AMRE,3/25/08,85,3,,253012237,M,ASY,PLUM,MM,M,Y,0.45,11.57,3.4,1.06,Y,838,NA,,6.8,0,2,,17.27,,CMT,4,28.63,63.72,2.5,7.6,17.8,48.3,0,0.7,3.7,29.8
354,2008,AMRE,3/25/08,85,3,,253012238,M,SY,PLUM,MM,M,Y,0.49,228.87,15.13,2.36,Y,1047,107,22,6.4,0,2,59,16.67,54,CMT,2,33.4,68.1,2.5,7.6,17.8,48.3,0,0.7,3.7,29.8
44,2009,AMRE,4/13/09,103,3,,241079059,M,ASY,PLUM,LI,L,Y,0.46,245.05,15.65,2.39,Y,642,123,20,6.5,0,1,61,17.67,56,CMT,2,30.51,66.62,5.1,5.1,5.1,22.9,19.5,27.5,27.5,33
232,2009,AMRE,4/13/09,103,3,,255039515,M,SY,PLUM,LI,L,Y,0.49,327.54,18.1,2.52,Y,725,126,23,7.1,1,2,60,16.32,55,CMT,5,28.46,58.37,5.1,5.1,5.1,22.9,19.5,27.5,27.5,33
3,2009,AMRE,4/13/09,103,3,,215063219,M,ASY,PLUM,URI,M,Y,0.49,598.12,24.46,2.78,Y,1740,NA,,8.2,5,2,62,16.9,55,CMT,2,32.86,67.1,5.1,5.1,5.1,22.9,19.5,27.5,27.5,33
5,2009,AMRE,4/13/09,103,3,,171042339,M,ASY,PLUM,LI,M,Y,0.48,631.86,25.14,2.8,Y,744,117,14,9.2,5,2,62,16.83,54.5,CMT,2,32.99,68.79,5.1,5.1,5.1,22.9,19.5,27.5,27.5,33
267,2009,AMRE,2/4/09,35,1,,255040135,M,SY,PLUM,MM,M,Y,0.49,17.73,4.21,1.25,N,740,135,100,6.9,0,1,59,17.18,54,CMT,3,29.76,60.76,5.1,5.1,12.7,12.7,0,0,17.7,35.2
211,2009,AMRE,2/5/09,36,1,,255040140,F,ASY,PLUM,LII,L,Y,0.44,58.96,7.68,1.77,Y,855,129,93,6.9,1,2,57,17.19,54,CMT,5,28.85,65.85,0,5.1,12.7,12.7,0,0,17.7,35.2
229,2009,AMRE,2/5/09,36,1,,255040139,F,SY,PLUM,LII,U,N,0.47,129.61,11.38,2.11,Y,843,NA,,6.9,0,2,57.5,16.54,53,CMT,3,29.92,63.91,0,5.1,12.7,12.7,0,0,17.7,35.2
251,2009,AMRE,2/4/09,35,1,,255040137,M,SY,PLUM,MM,M,Y,0.51,144.27,12.01,2.16,Y,1050,123,88,6.5,0,2,59,16.69,52.5,CMT,4,34.08,67.19,5.1,5.1,12.7,12.7,0,0,17.7,35.2
228,2009,AMRE,2/5/09,36,1,,255040141,F,SY,PLUM,LII,U,N,0.44,170.22,13.05,2.23,Y,923,NA,,7.3,0,1,57,16.94,53.5,CMT,3,26.98,60.95,0,5.1,12.7,12.7,0,0,17.7,35.2
276,2009,AMRE,2/5/09,36,1,,255040142,F,SY,PLUM,LII,U,N,0.49,215.49,14.68,2.33,Y,1045,NA,,6.6,1,2,55,16,52,CMT,6,29.76,61.27,0,5.1,12.7,12.7,0,0,17.7,35.2
172,2009,AMRE,2/5/09,36,1,,236061192,F,ASY,PLUM,LII,F,N,0.43,252.87,15.9,2.4,Y,1210,132,96,7.2,1,2,57.5,16.97,55,CMT,3,26.87,62.38,0,5.1,12.7,12.7,0,0,17.7,35.2
110,2009,AMRE,2/5/09,36,1,,253012002,F,ASY,PLUM,LII,L,Y,0.48,288.87,17,2.46,Y,1043,126,90,6.7,1,2,59.5,16.45,54,CMT,2,30.77,64.2,0,5.1,12.7,12.7,0,0,17.7,35.2
54,2009,AMRE,2/4/09,35,1,,255040136,M,ASY,PLUM,MM,E,Y,0.41,295.86,17.2,2.47,Y,905,NA,,6.4,0,1,61,16.89,56,CMT,2,26.08,63.8,5.1,5.1,12.7,12.7,0,0,17.7,35.2
210,2009,AMRE,2/5/09,36,1,,255040144,F,SY,PLUM,LII,U,N,0.5,328.27,18.12,2.52,Y,1305,NA,,7.3,2,2,58.5,17.62,53,CMT,6,29.91,59.37,0,5.1,12.7,12.7,0,0,17.7,35.2
217,2009,AMRE,2/5/09,36,1,,255040143,F,ASY,PLUM,LII,U,N,0.5,572.73,23.93,2.76,Y,1134,NA,,7.1,1,1,58,16.88,53,CMT,6,17.62,35.22,0,5.1,12.7,12.7,0,0,17.7,35.2
246,2009,AMRE,2/5/09,36,1,,255040146,M,ASY,PLUM,LII,L,Y,0.42,655.37,25.6,2.82,Y,1341,NA,,7.2,1,2,60,16.79,54,CMT,2,28.34,67.93,0,5.1,12.7,12.7,0,0,17.7,35.2
250,2009,AMRE,2/5/09,36,1,,255040138,F,SY,PLUM,LII,U,N,0.45,747.35,27.34,2.87,Y,813,NA,,6.3,0,1,57,16.44,52,CMT,3,19.84,43.76,0,5.1,12.7,12.7,0,0,17.7,35.2
369,2008,AMRE,3/14/08,74,2,,241079138,M,ASY,PLUM,LII,L,Y,0.44,8.6,2.93,0.93,Y,910,113,39,7.2,0,3,64,17.51,58,PPM,3,28.59,65.01,0,20.3,25.4,35.6,0,19.4,28.1,38.1
422,2008,AMRE,3/12/08,72,2,,253012339,M,ASY,PLUM,URII,E,Y,0.51,9.79,3.13,0.99,Y,720,NA,,6.8,0,2,62.5,17.56,54,CMT,3,35.34,69.92,5.1,20.3,25.4,35.6,0,21,28.1,38.1
378,2008,AMRE,3/14/08,74,2,,253012346,M,SY,PLUM,LII,L,Y,0.47,27.97,5.29,1.45,Y,805,122,48,6.6,0,2,59,16.5,57,MAT,3,33.31,71.15,0,20.3,25.4,35.6,0,19.4,28.1,38.1
316,2008,AMRE,3/13/08,73,2,,253012342,M,ASY,PLUM,MII,M,Y,0.42,62.83,7.93,1.8,Y,634,NA,,6.5,0,2,62.5,17.12,53.5,CMT,7,12.23,28.89,0,20.3,25.4,35.6,2,19.4,28.1,38.1
336,2008,AMRE,3/15/08,75,3,,253012350,M,ASY,PLUM,LI,L,Y,0.44,115.52,10.75,2.06,Y,1010,NA,,7,0,2,62,17.88,55,CMT,2,30.44,69.73,0,12.7,20.3,35.6,0,4,28.1,38.1
377,2008,AMRE,3/13/08,73,2,,253012343,M,ASY,PLUM,MII,M,Y,0.44,139.17,11.8,2.14,Y,726,NA,,6.8,0,2,62,16.93,56,CMT,3,30.62,69.3,0,20.3,25.4,35.6,2,19.4,28.1,38.1
368,2008,AMRE,3/12/08,72,2,,253012341,M,SY,PLUM,URII,M,Y,0.46,321.8,17.94,2.51,Y,1102,119,47,6.6,0,2,58.5,17,55,CMT,3,30.5,65.97,5.1,20.3,25.4,35.6,0,21,28.1,38.1
339,2008,AMRE,3/12/08,72,2,Y,253012340,M,ASY,PLUM,URII,L,Y,,341.72,18.49,2.53,Y,810,NA,,6.4,0,2,62.5,17.18,55,CMT,3,NA,NA,5.1,20.3,25.4,35.6,0,21,28.1,38.1
345,2008,AMRE,3/15/08,75,3,,171042339,M,ASY,PLUM,LI,M,Y,0.45,516.84,22.73,2.71,Y,907,110,35,7.1,0,2,62,16.83,54.5,CMT,2,31.18,69.26,0,12.7,20.3,35.6,0,4,28.1,38.1
399,2008,AMRE,3/13/08,73,2,,253012345,M,ASY,PLUM,MII,M,Y,0.43,919.03,30.32,2.96,Y,1020,NA,,6.8,1,3,60,16.42,53,CMT,4,29.53,68.01,0,20.3,25.4,35.6,2,19.4,28.1,38.1
355,2008,AMRE,3/18/08,78,3,,241079144,M,ASY,PLUM,MII,M,Y,0.48,2.79,1.67,0.45,Y,741,NA,,7.1,0,2,61.5,15.9,56,PPM,3,30.95,64.88,0,10.2,30.5,45.8,0,3,22,39.1
343,2008,AMRE,3/16/08,76,3,,241079170,M,ASY,PLUM,MI,M,Y,0.43,14.5,3.81,1.16,Y,830,123,47,6.7,0,2,61,16.69,55,CMT,4,23.07,53.11,0,15.3,30.5,45.8,0,5,22,39.1
400,2008,AMRE,3/18/08,78,3,,253012364,M,ASY,PLUM,MII,M,Y,0.49,16.75,4.09,1.22,Y,645,NA,,6.6,0,2,63,17.48,59,MAT,2,31.15,64.04,0,10.2,30.5,45.8,0,3,22,39.1
424,2008,AMRE,3/17/08,77,3,,253012359,M,ASY,PLUM,MM,E,Y,0.47,19.16,4.38,1.28,Y,645,116,39,6.5,0,2,61,16.89,52.5,CMT,2,32.19,67.94,10.2,15.3,30.5,45.8,1,3,22,39.1
393,2008,AMRE,3/16/08,76,3,,253012304,M,ASY,PLUM,MI,M,Y,0.47,36.6,6.05,1.56,Y,642,122,46,6.8,0,2,61,17.48,54,CMT,5,25.01,52.82,0,15.3,30.5,45.8,0,5,22,39.1
415,2008,AMRE,3/16/08,76,3,,253012354,M,ASY,PLUM,MI,M,Y,0.45,37.49,6.12,1.57,Y,653,NA,,6.3,0,2.5,62,16.58,54,CMT,2,29.47,66.15,0,15.3,30.5,45.8,0,5,22,39.1
351,2008,AMRE,3/16/08,76,3,,253012358,M,ASY,PLUM,MI,E,Y,0.43,40.69,6.38,1.61,Y,1155,NA,,6.6,0,2,60,17.35,56.5,CMT,NA,28.92,67.5,0,15.3,30.5,45.8,0,5,22,39.1
389,2008,AMRE,3/17/08,77,3,,253012361,M,ASY,PLUM,LII,L,Y,0.46,50.26,7.09,1.7,Y,840,NA,,6.6,0,3,61,16.04,55,CMT,2,31.49,68.33,10.2,15.3,30.5,45.8,1,3,22,39.1
347,2008,AMRE,3/16/08,76,3,,253012353,M,ASY,PLUM,MI,U,N,0.44,50.55,7.11,1.7,Y,653,NA,,6.8,0,2,62,16.96,53,CMT,5,30.06,68.97,0,15.3,30.5,45.8,0,5,22,39.1
319,2008,AMRE,3/18/08,78,3,,253012366,M,SY,PLUM,MM,E,Y,0.43,130.72,11.43,2.12,Y,710,NA,,6.7,0,3,58.5,16.66,53,CMT,3,24.94,58.5,0,10.2,30.5,45.8,0,3,22,39.1
437,2008,AMRE,3/18/08,78,3,,253012225,M,SY,PLUM,MII,M,Y,0.45,218.63,14.79,2.34,Y,840,NA,,6.4,0,2,61.5,16.71,54,PPM,4,21.5,47.97,0,10.2,30.5,45.8,0,3,22,39.1
320,2008,AMRE,3/20/08,80,3,,253012371,M,SY,PLUM,MM,M,Y,0.42,343.78,18.54,2.54,Y,1400,NA,,6.6,0,2,60,16.1,57.5,MAT,3,16.54,39.42,0,15.3,35.6,50.9,0,1,20.4,39.1
401,2008,AMRE,3/18/08,78,3,,253012227,M,ASY,PLUM,MII,M,Y,0.46,358.87,18.94,2.55,Y,1048,NA,,6.2,1,2,62.5,17.64,56,PPM,3,19.5,42.07,0,10.2,30.5,45.8,0,3,22,39.1
335,2008,AMRE,3/18/08,78,3,,253012226,M,ASY,PLUM,MII,M,Y,0.47,406.88,20.17,2.61,Y,924,NA,,7,0,2,54.5,17.46,55,PPM,3,30.12,64.74,0,10.2,30.5,45.8,0,3,22,39.1
60,2009,AMRE,4/14/09,104,3,,255039575,F,ASY,PLUM,MI,U,N,0.47,270.83,16.46,2.43,Y,950,NA,,7,1,2,60,17.51,55.5,CMT,4,25.83,55.43,0,5.1,5.1,22.9,0,34,34,39.5
181,2009,AMRE,4/14/09,104,3,,255040159,M,SY,PLUM,MI,M,Y,0.45,474.84,21.79,2.68,Y,754,129,25,6.7,0,1,59,16.83,55.5,CMT,4,28.27,62.59,0,5.1,5.1,22.9,0,34,34,39.5
96,2009,AMRE,1/31/09,31,1,,255040126,F,SY,PLUM,MII,M,Y,0.46,174.03,13.19,2.24,Y,1135,129,98,6.3,0,1,58.5,16.71,55,CMT,2,31.29,68.14,0,7.6,7.6,15.2,0,17.7,17.7,40.9
104,2009,AMRE,2/2/09,33,1,,255040133,F,SY,PLUM,MI,M,Y,0.45,244.49,15.64,2.39,Y,956,126,93,6.6,0,2,59.5,16.68,54,CMT,6,27.88,61.55,0,0,7.6,15.2,0,0,17.7,40.9
155,2009,AMRE,2/1/09,32,1,,255040130,M,SY,PLUM,MII,M,Y,0.46,501.38,22.39,2.7,Y,1050,132,100,6.5,0,1,60,17,54,CMT,8,30.56,66.56,0,0,7.6,15.2,0,6.7,17.7,40.9
798,2009,AMRE,2/1/09,32,1,Y,255040131,M,SY,PLUM,MII,M,Y,0.44,,,, ,1140,NA,,6.4,0,1,61,16.26,55,CMT,5,28.79,65.1,0,0,7.6,15.2,0,6.7,17.7,40.9
85,2009,AMRE,4/12/09,102,3,,235013151,F,ASY,PLUM,PI,E,N,0.43,235.35,15.34,2.37,Y,835,NA,,6.3,1,1,59,15.95,55,CMT,4,28.46,66.92,0,5.1,5.1,22.9,8,27.5,27.5,41
281,2009,AMRE,4/12/09,102,3,,255039574,F,SY,PLUM,PI,U,N,0.46,329.79,18.16,2.52,Y,707,NA,,6.2,0,1,55.5,16.27,49,CMT,8,21.76,47.71,0,5.1,5.1,22.9,8,27.5,27.5,41
1161,2009,AMRE,4/12/09,102,3,Y,255040151,M,ASY,PLUM,PI,L,Y,0.5,,,, ,625,NA,,6.9,2,1,63,16.5,59,CMT,5,12.97,26.08,0,5.1,5.1,22.9,8,27.5,27.5,41
431,2008,AMRE,3/11/08,71,2,,253012337,M,ASY,PLUM,MM,E,Y,0.45,99.16,9.96,2,Y,1020,NA,,6.9,0,3,59,16.93,55,CMT,5,31.13,69.8,0,20.3,25.4,35.6,2,19,26.1,48.6
429,2008,AMRE,3/26/08,86,3,,192085868,M,ASY,PLUM,MI,M,Y,0.5,20.82,4.56,1.32,Y,650,NA,,6.6,0,2,63.5,16.62,57,CMT,4,34.75,68.82,0,10.1,20.3,45.7,0.7,21.4,22.4,50.5
417,2008,AMRE,3/26/08,86,3,Y,241079072,M,ASY,PLUM,MI,M,Y,0.53,122.83,11.08,2.09,Y,740,NA,,6.6,0,2,60,,55,CMT,8,20.47,38.94,0,10.1,20.3,45.7,0.7,21.4,22.4,50.5
390,2008,AMRE,3/27/08,87,3,,253012385,M,SY,PLUM,MI,M,Y,0.42,41.32,6.43,1.62,Y,815,NA,,6.8,0,2,61,17.38,55.5,MAT,4,22.36,53.13,2.5,5,20.3,45.7,20.7,24.9,25.9,54
310,2008,AMRE,3/27/08,87,3,,241079151,M,ASY,PLUM,MI,M,Y,0.46,47.27,6.88,1.67,Y,1430,NA,,7,2,2,61.5,16.88,57,MAT,6,17.16,37.24,2.5,5,20.3,45.7,20.7,24.9,25.9,54
348,2008,AMRE,2/10/08,41,1,,241079191,M,SY,PLUM,MI,M,Y,0.46,23.78,4.88,1.38,Y,1200,125,84,6.4,0,2,60,17.03,55,CMT,45,7.11,15.45,0,5.1,10.2,63.5,39.5,39.5,49,65.2
329,2008,AMRE,2/10/08,41,1,,241079189,M,ASY,PLUM,LIR,L,Y,0.45,36.64,6.05,1.56,Y,800,131,90,6.7,0,3,61,17.04,52,CMT,2,22.51,49.62,0,5.1,10.2,63.5,39.5,39.5,49,65.2
311,2008,AMRE,2/25/08,56,1,,253012313,M,SY,PLUM,MM,M,Y,0.44,30.05,5.48,1.48,Y,753,NA,,7,0,2,57,17.12,49.5,CMT,4,29.63,66.87,5.1,10.2,10.2,20.4,0,10,10,71.5
435,2008,AMRE,2/29/08,60,1,,253012208,M,SY,PLUM,MII,M,Y,0.43,40.17,6.34,1.6,Y,1130,NA,,7,0,3,59,16.36,52,CMT,4,27.95,64.38,0,10.2,10.2,20.4,0,0,10,71.5
363,2008,AMRE,2/23/08,54,1,,235013003,M,ASY,PLUM,LII,L,Y,0.45,86.73,9.31,1.94,Y,945,NA,,7.3,0,2,61.5,16.75,57,JLD/CMT,4,30.75,68.98,0,0,5.1,10.2,0,10,22.5,71.5
366,2008,AMRE,2/24/08,55,1,,236061165,M,ASY,PLUM,LII,L,Y,0.45,122.11,11.05,2.09,Y,700,122,67,6.8,0,2,61,17.21,55,CMT,6,18.67,41.21,0,5.1,5.1,15.3,0,10,22.5,71.5
396,2008,AMRE,2/27/08,58,1,,253012318,M,ASY,PLUM,MII,M,Y,0.44,130.1,11.41,2.11,Y,706,110,52,6.6,0,3,61.5,17.15,56,CMT,6,29.8,67.81,0,10.2,10.2,20.4,0,0,10,71.5
384,2008,AMRE,2/24/08,55,1,,253012311,M,ASY,PLUM,LII,L,Y,0.46,157.47,12.55,2.2,Y,800,122,67,7.1,0,3,62,16.71,55.5,CMT,6,10.87,23.74,0,5.1,5.1,15.3,0,10,22.5,71.5
413,2008,AMRE,2/27/08,58,1,Y,253012320,M,SY,PLUM,MII,M,Y,,249.56,15.8,2.4,Y,850,122,64,6.8,0,2.5,59,17.37,51,CMT,7,NA,NA,0,10.2,10.2,20.4,0,0,10,71.5
467,2008,AMRE,2/24/08,55,1,Y,253012312,F,ASY,PLUM,LII,L,Y,0.4,,,, ,1040,NA,,6.3,0,2,58,16.16,53,CMT,3,3.41,8.5,0,5.1,5.1,15.3,0,10,22.5,71.5
364,2008,AMRE,2/19/08,50,1,,253012201,M,ASY,PLUM,LIR,L,Y,0.43,1.81,1.34,0.26,Y,649,128,78,6.6,0,2,62.5,17.82,56,CMT,5,29.73,69.44,0,0,5.1,63.5,0,0,52,74.5
416,2008,AMRE,2/19/08,50,1,Y,241079072,M,ASY,PLUM,MII,M,Y,0.44,9.06,3.01,0.96,Y,1011,NA,,,,NA,60,,55,MAT,11,6.31,14.31,0,0,5.1,63.5,0,0,52,74.5
327,2008,AMRE,2/18/08,49,1,,241079199,M,ASY,PLUM,URII,M,Y,0.47,73.74,8.59,1.87,Y,999,NA,,6.9,0,3,62,17.01,53,CMT,6,7.33,15.73,0,0,5.1,63.5,0,0,52,74.5
323,2008,AMRE,2/19/08,50,1,,253012202,M,ASY,PLUM,LIA,U,N,0.47,224.81,14.99,2.35,Y,846,NA,,7,0,2,61.5,17.68,55,CMT,4,31.82,68.4,0,0,5.1,63.5,0,0,52,74.5
454,2008,AMRE,2/18/08,49,1,Y,241079198,M,ASY,PLUM,URII,M,Y,0.45,,,, ,940,NA,,7,0,3,62,17.79,55,CMT,NA,30.2,67.81,0,0,5.1,63.5,0,0,52,74.5
455,2008,AMRE,2/18/08,49,1,Y,241079198,M,ASY,PLUM,URII,M,Y,0.47,,,, ,940,NA,,7,0,3,62,17.79,55,CMT,NA,11.95,25.52,0,0,5.1,63.5,0,0,52,74.5
312,2008,AMRE,2/12/08,43,1,,241079192,M,ASY,PLUM,LI,L,Y,0.44,12.93,3.6,1.11,Y,845,125,82,6.6,0,2,63,16.81,52.5,CMT,5,12.81,29.01,0,5.1,10.2,63.5,12.5,52,61.5,75
301,2008,AMRE,2/13/08,44,1,,231031593,M,SY,PLUM,LIA,L,Y,0.43,26.98,5.19,1.43,Y,940,NA,,6.8,0,2,60,17.1,55,JHJ,4,10.65,24.51,0,5.1,10.2,63.5,0,52,61.5,75
322,2008,AMRE,2/14/08,45,1,,231031596,M,ASY,PLUM,URIII,M,Y,0.45,31.53,5.62,1.5,Y,1145,NA,,7.9,1,3,64,17.16,56,FA/SS,3,19.77,44.19,0,5.1,10.2,63.5,0,52,61.5,75
430,2008,AMRE,2/13/08,44,1,,241079193,M,SY,PLUM,LII,L,Y,0.45,31.97,5.65,1.5,Y,900,NA,,6.9,0,2,62.5,17.22,59,MAT,4,26.25,57.96,0,5.1,10.2,63.5,0,52,61.5,75
453,2008,AMRE,2/15/08,46,1,Y,231031600,M,ASY,PLUM,URIII,M,Y,0.46,,,, ,1203,NA,,7.3,1,2,62,17.04,51.5,FA,3,17.48,37.62,0,5.1,10.2,63.5,0,52,61.5,75
180,2009,AMRE,4/17/09,107,3,,255040104,F,SY,PLUM,LII,L,Y,0.41,92.71,9.63,1.97,Y,940,123,16,6.5,1,1,56.5,16.89,55,CMT,5,27.92,68.2,5.1,10.2,10.2,28,0,73,73,78.5
294,2009,AMRE,4/18/09,108,3,Y,255040128,F,SY,PLUM,MII,M,Y,0.42,227.55,15.08,2.36,Y,556,129,21,6.4,2,1,,,,CMT,8,26.93,63.4,0,22.9,22.9,40.7,0,65,73,78.5
254,2009,AMRE,4/15/09,105,3,,255039577,F,SY,PLUM,MI,U,N,0.43,297.8,17.26,2.47,Y,753,NA,,6.4,2,1,56,17.57,53,CMT,5,17.9,41.19,0,5.1,5.1,22.9,6.5,73,73,78.5
280,2009,AMRE,4/20/09,110,3,,255040118,M,SY,PLUM,MI,M,Y,0.47,317.27,17.81,2.5,Y,945,129,19,6.9,3,1,57,16.43,52,CMT,6,29.9,63.98,7.6,25.4,30.5,48.3,0,45.5,73,78.5
2,2009,AMRE,4/20/09,110,3,,255039586,M,SY,PLUM,LI,U,N,0.47,469,21.66,2.67,Y,911,NA,,8,4,2,61.5,17.34,55,CMT,5,31.22,65.77,7.6,25.4,30.5,48.3,0,45.5,73,78.5
205,2009,AMRE,4/20/09,110,3,,255039583,M,SY,PLUM,MI,U,N,0.44,495.12,22.25,2.69,Y,711,NA,,7.2,2,2,61,16.58,55,CMT,5,30.82,69.89,7.6,25.4,30.5,48.3,0,45.5,73,78.5
6,2009,AMRE,4/19/09,109,3,,255039582,M,ASY,PLUM,MI,U,N,0.49,638.72,25.27,2.81,Y,951,NA,,7.8,4,1,62,16.58,54,CMT,4,30.86,63.49,12.7,25.4,30.5,48.3,0,45.5,73,78.5
8,2009,AMRE,4/20/09,110,3,,255039584,M,ASY,PLUM,MI,M,Y,0.46,875.45,29.59,2.94,Y,801,NA,,8,4,1,60,16.95,54.5,CMT,6,19.83,43.12,7.6,25.4,30.5,48.3,0,45.5,73,78.5
41,2009,AMRE,4/18/09,108,3,,255039409,F,SY,PLUM,MII,M,Y,0.47,933.51,30.55,2.97,Y,750,126,18,6.7,2,1,58,16.45,58.5,CMT,6,16.47,35.11,0,22.9,22.9,40.7,0,65,73,78.5
